id,date,desc,value
20669,2022-01-27-15-00-46,Relative Humidity (%),23
20671,2022-01-27-15-01-46,Relative Humidity (%),33
20675,2022-01-27-15-02-52,Relative Humidity (%),23
20677,2022-01-27-15-03-52,Relative Humidity (%),33
20681,2022-01-27-15-04-53,Relative Humidity (%),23
20683,2022-01-27-15-06-04,Relative Humidity (%),33
20687,2022-01-27-15-07-09,Relative Humidity (%),23
20689,2022-01-27-15-08-10,Relative Humidity (%),33
20693,2022-01-27-15-09-15,Relative Humidity (%),22
20695,2022-01-27-15-10-15,Relative Humidity (%),33
20699,2022-01-27-15-11-16,Relative Humidity (%),22
20701,2022-01-27-15-12-16,Relative Humidity (%),33
20705,2022-01-27-15-13-22,Relative Humidity (%),22
20707,2022-01-27-15-14-22,Relative Humidity (%),33
20711,2022-01-27-15-15-38,Relative Humidity (%),22
20713,2022-01-27-15-16-55,Relative Humidity (%),33
20717,2022-01-27-15-18-00,Relative Humidity (%),22
20719,2022-01-27-15-19-00,Relative Humidity (%),33
20723,2022-01-27-15-20-01,Relative Humidity (%),21
20725,2022-01-27-15-21-01,Relative Humidity (%),33
20729,2022-01-27-15-22-02,Relative Humidity (%),21
20731,2022-01-27-15-23-02,Relative Humidity (%),33
20735,2022-01-27-15-24-02,Relative Humidity (%),21
20737,2022-01-27-15-25-18,Relative Humidity (%),33
20741,2022-01-27-15-26-19,Relative Humidity (%),21
20743,2022-01-27-15-27-19,Relative Humidity (%),33
20747,2022-01-27-15-28-19,Relative Humidity (%),21
20749,2022-01-27-15-29-20,Relative Humidity (%),32
20753,2022-01-27-15-30-20,Relative Humidity (%),20
20755,2022-01-27-15-31-20,Relative Humidity (%),32
20759,2022-01-27-15-32-21,Relative Humidity (%),20
20761,2022-01-27-15-33-21,Relative Humidity (%),32
20765,2022-01-27-15-34-21,Relative Humidity (%),20
20767,2022-01-27-15-35-27,Relative Humidity (%),32
20771,2022-01-27-15-36-27,Relative Humidity (%),20
20773,2022-01-27-15-37-33,Relative Humidity (%),32
20777,2022-01-27-15-38-33,Relative Humidity (%),20
20779,2022-01-27-15-39-34,Relative Humidity (%),32
20783,2022-01-27-15-40-34,Relative Humidity (%),20
20785,2022-01-27-15-41-40,Relative Humidity (%),32
20789,2022-01-27-15-42-40,Relative Humidity (%),20
20791,2022-01-27-15-43-40,Relative Humidity (%),32
20795,2022-01-27-15-44-41,Relative Humidity (%),20
20797,2022-01-27-15-45-52,Relative Humidity (%),32
20801,2022-01-27-15-46-52,Relative Humidity (%),20
20803,2022-01-27-15-47-58,Relative Humidity (%),32
20807,2022-01-27-15-49-03,Relative Humidity (%),20
20809,2022-01-27-15-50-04,Relative Humidity (%),32
20813,2022-01-27-15-51-04,Relative Humidity (%),20
20815,2022-01-27-15-52-04,Relative Humidity (%),32
20819,2022-01-27-15-53-05,Relative Humidity (%),20
20821,2022-01-27-15-54-05,Relative Humidity (%),32
20825,2022-01-27-15-55-11,Relative Humidity (%),20
20827,2022-01-27-15-56-11,Relative Humidity (%),32
20831,2022-01-27-15-57-16,Relative Humidity (%),20
20833,2022-01-27-15-58-27,Relative Humidity (%),32
20837,2022-01-27-15-59-28,Relative Humidity (%),20
20839,2022-01-27-16-00-39,Relative Humidity (%),32
20843,2022-01-27-16-01-39,Relative Humidity (%),20
20845,2022-01-27-16-02-39,Relative Humidity (%),32
20849,2022-01-27-16-03-40,Relative Humidity (%),21
20851,2022-01-27-16-04-40,Relative Humidity (%),32
20855,2022-01-27-16-05-40,Relative Humidity (%),20
20857,2022-01-27-16-06-41,Relative Humidity (%),32
20861,2022-01-27-16-08-34,Relative Humidity (%),20
20863,2022-01-27-16-09-34,Relative Humidity (%),32
20867,2022-01-27-16-10-34,Relative Humidity (%),20
20869,2022-01-27-16-11-35,Relative Humidity (%),32
20873,2022-01-27-16-12-40,Relative Humidity (%),20
20875,2022-01-27-16-13-40,Relative Humidity (%),32
20879,2022-01-27-16-14-46,Relative Humidity (%),20
20881,2022-01-27-16-16-02,Relative Humidity (%),32
20885,2022-01-27-16-17-08,Relative Humidity (%),20
20887,2022-01-27-16-18-08,Relative Humidity (%),32
20891,2022-01-27-16-19-09,Relative Humidity (%),20
20893,2022-01-27-16-20-09,Relative Humidity (%),32
20897,2022-01-27-16-21-09,Relative Humidity (%),20
20899,2022-01-27-16-22-15,Relative Humidity (%),32
20903,2022-01-27-16-23-26,Relative Humidity (%),21
20905,2022-01-27-16-24-26,Relative Humidity (%),33
20909,2022-01-27-16-25-32,Relative Humidity (%),21
20911,2022-01-27-16-26-32,Relative Humidity (%),33
20915,2022-01-27-16-27-32,Relative Humidity (%),20
20917,2022-01-27-16-28-38,Relative Humidity (%),32
20921,2022-01-27-16-29-38,Relative Humidity (%),20
20923,2022-01-27-16-30-44,Relative Humidity (%),32
20927,2022-01-27-16-31-55,Relative Humidity (%),20
20929,2022-01-27-16-32-55,Relative Humidity (%),32
20933,2022-01-27-16-33-55,Relative Humidity (%),20
20935,2022-01-27-16-34-56,Relative Humidity (%),33
20939,2022-01-27-16-36-01,Relative Humidity (%),19
20941,2022-01-27-16-37-02,Relative Humidity (%),32
20945,2022-01-27-16-38-02,Relative Humidity (%),20
20947,2022-01-27-16-39-08,Relative Humidity (%),32
20951,2022-01-27-16-40-13,Relative Humidity (%),19
20953,2022-01-27-16-41-14,Relative Humidity (%),32
20957,2022-01-27-16-42-14,Relative Humidity (%),19
20959,2022-01-27-16-43-20,Relative Humidity (%),32
20963,2022-01-27-16-44-25,Relative Humidity (%),20
20965,2022-01-27-16-45-25,Relative Humidity (%),32
20969,2022-01-27-16-46-26,Relative Humidity (%),19
20971,2022-01-27-16-47-31,Relative Humidity (%),32
20975,2022-01-27-16-48-48,Relative Humidity (%),19
20977,2022-01-27-16-50-14,Relative Humidity (%),32
20981,2022-01-27-16-51-15,Relative Humidity (%),19
20983,2022-01-27-16-52-25,Relative Humidity (%),32
20987,2022-01-27-16-53-26,Relative Humidity (%),19
20989,2022-01-27-16-54-26,Relative Humidity (%),32
20993,2022-01-27-16-55-27,Relative Humidity (%),20
20995,2022-01-27-16-56-32,Relative Humidity (%),32
20999,2022-01-27-16-57-32,Relative Humidity (%),19
21001,2022-01-27-16-58-38,Relative Humidity (%),32
21005,2022-01-27-16-59-38,Relative Humidity (%),19
21007,2022-01-27-17-00-39,Relative Humidity (%),32
21011,2022-01-27-17-01-44,Relative Humidity (%),19
21013,2022-01-27-17-02-45,Relative Humidity (%),32
21017,2022-01-27-17-03-45,Relative Humidity (%),19
21019,2022-01-27-17-04-45,Relative Humidity (%),32
21023,2022-01-27-17-05-46,Relative Humidity (%),19
21025,2022-01-27-17-06-51,Relative Humidity (%),32
21029,2022-01-27-17-07-52,Relative Humidity (%),19
21031,2022-01-27-17-08-52,Relative Humidity (%),32
21035,2022-01-27-17-09-52,Relative Humidity (%),19
21037,2022-01-27-17-10-53,Relative Humidity (%),32
21041,2022-01-27-17-11-53,Relative Humidity (%),19
21043,2022-01-27-17-12-53,Relative Humidity (%),32
21047,2022-01-27-17-15-02,Relative Humidity (%),19
21049,2022-01-27-17-16-03,Relative Humidity (%),32
21053,2022-01-27-17-17-03,Relative Humidity (%),19
21055,2022-01-27-17-18-03,Relative Humidity (%),32
21059,2022-01-27-17-19-04,Relative Humidity (%),19
21061,2022-01-27-17-20-04,Relative Humidity (%),32
21065,2022-01-27-17-21-10,Relative Humidity (%),19
21067,2022-01-27-17-22-31,Relative Humidity (%),32
21071,2022-01-27-17-23-32,Relative Humidity (%),19
21073,2022-01-27-17-24-32,Relative Humidity (%),32
21077,2022-01-27-17-25-32,Relative Humidity (%),19
21079,2022-01-27-17-26-33,Relative Humidity (%),32
21083,2022-01-27-17-27-33,Relative Humidity (%),19
21085,2022-01-27-17-28-54,Relative Humidity (%),32
21089,2022-01-27-17-30-16,Relative Humidity (%),19
21091,2022-01-27-17-31-16,Relative Humidity (%),32
21095,2022-01-27-17-32-16,Relative Humidity (%),19
21097,2022-01-27-17-33-22,Relative Humidity (%),32
21101,2022-01-27-17-34-22,Relative Humidity (%),19
21103,2022-01-27-17-35-23,Relative Humidity (%),32
21107,2022-01-27-17-36-23,Relative Humidity (%),19
21109,2022-01-27-17-37-39,Relative Humidity (%),32
21113,2022-01-27-17-39-11,Relative Humidity (%),19
21115,2022-01-27-17-40-17,Relative Humidity (%),32
21119,2022-01-27-17-41-17,Relative Humidity (%),19
21121,2022-01-27-17-42-17,Relative Humidity (%),32
21125,2022-01-27-17-43-18,Relative Humidity (%),19
21127,2022-01-27-17-44-18,Relative Humidity (%),32
21131,2022-01-27-17-45-29,Relative Humidity (%),19
21133,2022-01-27-17-46-29,Relative Humidity (%),32
21137,2022-01-27-17-47-35,Relative Humidity (%),19
21139,2022-01-27-17-48-35,Relative Humidity (%),32
21143,2022-01-27-17-49-36,Relative Humidity (%),19
21145,2022-01-27-17-50-41,Relative Humidity (%),32
21149,2022-01-27-17-51-47,Relative Humidity (%),19
21151,2022-01-27-17-52-47,Relative Humidity (%),32
21155,2022-01-27-17-53-53,Relative Humidity (%),19
21157,2022-01-27-17-54-53,Relative Humidity (%),32
21161,2022-01-27-17-56-25,Relative Humidity (%),18
21163,2022-01-27-17-57-31,Relative Humidity (%),32
21167,2022-01-27-17-58-31,Relative Humidity (%),18
21169,2022-01-27-17-59-31,Relative Humidity (%),32
21173,2022-01-27-18-00-48,Relative Humidity (%),18
21175,2022-01-27-18-01-48,Relative Humidity (%),32
21179,2022-01-27-18-03-25,Relative Humidity (%),19
21181,2022-01-27-18-04-31,Relative Humidity (%),33
21185,2022-01-27-18-05-42,Relative Humidity (%),18
21187,2022-01-27-18-06-42,Relative Humidity (%),33
21191,2022-01-27-18-07-42,Relative Humidity (%),18
21193,2022-01-27-18-08-48,Relative Humidity (%),32
21197,2022-01-27-18-09-48,Relative Humidity (%),18
21199,2022-01-27-18-10-49,Relative Humidity (%),32
21203,2022-01-27-18-11-49,Relative Humidity (%),18
21205,2022-01-27-18-12-49,Relative Humidity (%),32
21209,2022-01-27-18-13-50,Relative Humidity (%),18
21211,2022-01-27-18-14-55,Relative Humidity (%),32
21215,2022-01-27-18-15-56,Relative Humidity (%),18
21217,2022-01-27-18-17-01,Relative Humidity (%),32
21221,2022-01-27-18-18-02,Relative Humidity (%),18
21223,2022-01-27-18-19-02,Relative Humidity (%),32
21227,2022-01-27-18-20-02,Relative Humidity (%),18
21229,2022-01-27-18-21-03,Relative Humidity (%),32
21233,2022-01-27-18-22-03,Relative Humidity (%),18
21235,2022-01-27-18-23-19,Relative Humidity (%),32
21239,2022-01-27-18-24-25,Relative Humidity (%),18
21241,2022-01-27-18-25-25,Relative Humidity (%),32
21245,2022-01-27-18-26-26,Relative Humidity (%),18
21247,2022-01-27-18-27-26,Relative Humidity (%),32
21251,2022-01-27-18-28-26,Relative Humidity (%),19
21253,2022-01-27-18-29-27,Relative Humidity (%),31
21257,2022-01-27-18-30-27,Relative Humidity (%),20
21259,2022-01-27-18-31-27,Relative Humidity (%),31
21263,2022-01-27-18-32-33,Relative Humidity (%),20
21265,2022-01-27-18-33-49,Relative Humidity (%),32
21269,2022-01-27-18-34-49,Relative Humidity (%),19
21271,2022-01-27-18-35-50,Relative Humidity (%),32
21275,2022-01-27-18-36-50,Relative Humidity (%),19
21277,2022-01-27-18-38-01,Relative Humidity (%),32
21281,2022-01-27-18-39-01,Relative Humidity (%),18
21283,2022-01-27-18-40-07,Relative Humidity (%),32
21287,2022-01-27-18-41-49,Relative Humidity (%),18
21289,2022-01-27-18-42-50,Relative Humidity (%),32
21293,2022-01-27-18-43-50,Relative Humidity (%),18
21295,2022-01-27-18-44-50,Relative Humidity (%),32
21299,2022-01-27-18-45-51,Relative Humidity (%),19
21301,2022-01-27-18-46-51,Relative Humidity (%),32
21305,2022-01-27-18-47-57,Relative Humidity (%),18
21307,2022-01-27-18-49-13,Relative Humidity (%),32
21311,2022-01-27-18-50-34,Relative Humidity (%),18
21313,2022-01-27-18-51-35,Relative Humidity (%),32
21317,2022-01-27-18-52-35,Relative Humidity (%),18
21319,2022-01-27-18-53-40,Relative Humidity (%),32
21323,2022-01-27-18-54-41,Relative Humidity (%),18
21325,2022-01-27-18-55-41,Relative Humidity (%),32
21329,2022-01-27-18-56-41,Relative Humidity (%),18
21331,2022-01-27-18-57-42,Relative Humidity (%),32
21335,2022-01-27-18-58-42,Relative Humidity (%),18
21337,2022-01-27-18-59-48,Relative Humidity (%),32
21341,2022-01-27-19-00-53,Relative Humidity (%),18
21343,2022-01-27-19-01-59,Relative Humidity (%),32
21347,2022-01-27-19-02-59,Relative Humidity (%),18
21349,2022-01-27-19-04-00,Relative Humidity (%),32
21353,2022-01-27-19-05-05,Relative Humidity (%),19
21355,2022-01-27-19-06-11,Relative Humidity (%),30
21359,2022-01-27-19-07-11,Relative Humidity (%),21
21361,2022-01-27-19-08-12,Relative Humidity (%),28
21365,2022-01-27-19-09-17,Relative Humidity (%),26
21367,2022-01-27-19-10-17,Relative Humidity (%),26
21371,2022-01-27-19-11-18,Relative Humidity (%),26
21373,2022-01-27-19-12-29,Relative Humidity (%),24
21377,2022-01-27-19-13-34,Relative Humidity (%),29
21379,2022-01-27-19-14-35,Relative Humidity (%),24
21383,2022-01-27-19-15-35,Relative Humidity (%),30
21385,2022-01-27-19-16-35,Relative Humidity (%),23
21389,2022-01-27-19-17-36,Relative Humidity (%),31
21391,2022-01-27-19-18-36,Relative Humidity (%),23
21395,2022-01-27-19-19-42,Relative Humidity (%),32
21397,2022-01-27-19-20-47,Relative Humidity (%),22
21401,2022-01-27-19-21-48,Relative Humidity (%),32
21403,2022-01-27-19-22-48,Relative Humidity (%),22
21407,2022-01-27-19-23-48,Relative Humidity (%),33
21409,2022-01-27-19-24-49,Relative Humidity (%),22
21413,2022-01-27-19-25-49,Relative Humidity (%),34
21415,2022-01-27-19-26-49,Relative Humidity (%),22
21419,2022-01-27-19-27-50,Relative Humidity (%),34
21421,2022-01-27-19-29-00,Relative Humidity (%),21
21425,2022-01-27-19-30-06,Relative Humidity (%),34
21427,2022-01-27-19-31-06,Relative Humidity (%),21
21431,2022-01-27-19-32-07,Relative Humidity (%),34
21433,2022-01-27-19-33-12,Relative Humidity (%),21
21437,2022-01-27-19-34-34,Relative Humidity (%),35
21439,2022-01-27-19-35-50,Relative Humidity (%),21
21443,2022-01-27-19-36-50,Relative Humidity (%),35
21445,2022-01-27-19-37-50,Relative Humidity (%),21
21449,2022-01-27-19-38-51,Relative Humidity (%),35
21451,2022-01-27-19-39-51,Relative Humidity (%),21
21455,2022-01-27-19-40-51,Relative Humidity (%),35
21457,2022-01-27-19-41-52,Relative Humidity (%),21
21461,2022-01-27-19-42-52,Relative Humidity (%),35
21463,2022-01-27-19-45-01,Relative Humidity (%),21
21467,2022-01-27-19-46-01,Relative Humidity (%),35
21469,2022-01-27-19-47-02,Relative Humidity (%),21
21473,2022-01-27-19-48-02,Relative Humidity (%),35
21475,2022-01-27-19-49-02,Relative Humidity (%),21
21479,2022-01-27-19-50-03,Relative Humidity (%),35
21481,2022-01-27-19-51-03,Relative Humidity (%),21
21485,2022-01-27-19-52-03,Relative Humidity (%),36
21487,2022-01-27-19-53-09,Relative Humidity (%),21
21491,2022-01-27-19-54-09,Relative Humidity (%),36
21493,2022-01-27-19-55-10,Relative Humidity (%),21
21497,2022-01-27-19-56-10,Relative Humidity (%),36
21499,2022-01-27-19-57-15,Relative Humidity (%),21
21503,2022-01-27-19-58-16,Relative Humidity (%),36
21505,2022-01-27-19-59-16,Relative Humidity (%),21
21509,2022-01-27-20-00-16,Relative Humidity (%),36
21511,2022-01-27-20-01-17,Relative Humidity (%),21
21515,2022-01-27-20-02-33,Relative Humidity (%),36
21517,2022-01-27-20-03-33,Relative Humidity (%),21
21521,2022-01-27-20-04-34,Relative Humidity (%),36
21523,2022-01-27-20-05-44,Relative Humidity (%),21
21527,2022-01-27-20-06-45,Relative Humidity (%),37
21529,2022-01-27-20-07-45,Relative Humidity (%),20
21533,2022-01-27-20-08-51,Relative Humidity (%),35
21535,2022-01-27-20-10-54,Relative Humidity (%),21
21539,2022-01-27-20-11-54,Relative Humidity (%),36
21541,2022-01-27-20-12-55,Relative Humidity (%),20
21545,2022-01-27-20-14-00,Relative Humidity (%),35
21547,2022-01-27-20-15-01,Relative Humidity (%),20
21551,2022-01-27-20-16-01,Relative Humidity (%),35
21553,2022-01-27-20-17-01,Relative Humidity (%),20
21557,2022-01-27-20-18-12,Relative Humidity (%),36
21559,2022-01-27-20-19-28,Relative Humidity (%),20
21563,2022-01-27-20-20-29,Relative Humidity (%),36
21565,2022-01-27-20-21-29,Relative Humidity (%),20
21569,2022-01-27-20-22-35,Relative Humidity (%),35
21571,2022-01-27-20-23-35,Relative Humidity (%),20
21575,2022-01-27-20-24-41,Relative Humidity (%),35
21577,2022-01-27-20-25-46,Relative Humidity (%),20
21581,2022-01-27-20-26-47,Relative Humidity (%),36
21583,2022-01-27-20-28-03,Relative Humidity (%),20
21587,2022-01-27-20-29-03,Relative Humidity (%),36
21589,2022-01-27-20-30-14,Relative Humidity (%),20
21593,2022-01-27-20-31-14,Relative Humidity (%),36
21595,2022-01-27-20-32-20,Relative Humidity (%),20
21599,2022-01-27-20-34-18,Relative Humidity (%),36
21601,2022-01-27-20-35-18,Relative Humidity (%),20
21605,2022-01-27-20-36-19,Relative Humidity (%),35
21607,2022-01-27-20-37-19,Relative Humidity (%),20
21611,2022-01-27-20-38-30,Relative Humidity (%),36
21613,2022-01-27-20-39-35,Relative Humidity (%),20
21617,2022-01-27-20-40-46,Relative Humidity (%),37
21619,2022-01-27-20-41-52,Relative Humidity (%),20
21623,2022-01-27-20-42-58,Relative Humidity (%),36
21625,2022-01-27-20-44-03,Relative Humidity (%),20
21629,2022-01-27-20-45-09,Relative Humidity (%),36
21631,2022-01-27-20-46-09,Relative Humidity (%),20
21635,2022-01-27-20-47-09,Relative Humidity (%),36
21637,2022-01-27-20-49-39,Relative Humidity (%),20
21641,2022-01-27-20-50-45,Relative Humidity (%),36
21643,2022-01-27-20-51-50,Relative Humidity (%),20
21647,2022-01-27-20-52-51,Relative Humidity (%),36
21649,2022-01-27-20-53-56,Relative Humidity (%),20
21653,2022-01-27-20-54-57,Relative Humidity (%),36
21655,2022-01-27-20-56-44,Relative Humidity (%),20
21659,2022-01-27-20-57-45,Relative Humidity (%),36
21661,2022-01-27-20-58-45,Relative Humidity (%),20
21665,2022-01-27-20-59-51,Relative Humidity (%),36
21667,2022-01-27-21-00-51,Relative Humidity (%),20
21671,2022-01-27-21-02-07,Relative Humidity (%),36
21673,2022-01-27-21-03-34,Relative Humidity (%),20
21677,2022-01-27-21-04-34,Relative Humidity (%),36
21679,2022-01-27-21-05-34,Relative Humidity (%),20
21683,2022-01-27-21-06-35,Relative Humidity (%),36
21685,2022-01-27-21-07-35,Relative Humidity (%),20
21689,2022-01-27-21-08-35,Relative Humidity (%),36
21691,2022-01-27-21-09-36,Relative Humidity (%),20
21695,2022-01-27-21-10-41,Relative Humidity (%),36
21697,2022-01-27-21-11-42,Relative Humidity (%),20
21701,2022-01-27-21-12-42,Relative Humidity (%),36
21703,2022-01-27-21-13-42,Relative Humidity (%),20
21707,2022-01-27-21-14-43,Relative Humidity (%),36
21709,2022-01-27-21-15-43,Relative Humidity (%),20
21713,2022-01-27-21-16-49,Relative Humidity (%),36
21715,2022-01-27-21-17-49,Relative Humidity (%),20
21719,2022-01-27-21-18-49,Relative Humidity (%),36
21721,2022-01-27-21-19-50,Relative Humidity (%),20
21725,2022-01-27-21-20-50,Relative Humidity (%),36
21727,2022-01-27-21-21-50,Relative Humidity (%),20
21731,2022-01-27-21-22-51,Relative Humidity (%),36
21733,2022-01-27-21-23-51,Relative Humidity (%),20
21737,2022-01-27-21-25-39,Relative Humidity (%),37
21739,2022-01-27-21-26-44,Relative Humidity (%),20
21743,2022-01-27-21-27-45,Relative Humidity (%),37
21745,2022-01-27-21-28-45,Relative Humidity (%),20
21749,2022-01-27-21-29-45,Relative Humidity (%),36
21751,2022-01-27-21-30-51,Relative Humidity (%),20
21755,2022-01-27-21-31-51,Relative Humidity (%),37
21757,2022-01-27-21-32-57,Relative Humidity (%),20
21761,2022-01-27-21-33-57,Relative Humidity (%),37
21763,2022-01-27-21-35-08,Relative Humidity (%),20
21767,2022-01-27-21-36-08,Relative Humidity (%),37
21769,2022-01-27-21-37-09,Relative Humidity (%),20
21773,2022-01-27-21-38-09,Relative Humidity (%),36
21775,2022-01-27-21-39-09,Relative Humidity (%),20
21779,2022-01-27-21-40-15,Relative Humidity (%),36
21781,2022-01-27-21-41-15,Relative Humidity (%),20
21785,2022-01-27-21-42-16,Relative Humidity (%),36
21787,2022-01-27-21-43-16,Relative Humidity (%),20
21791,2022-01-27-21-44-16,Relative Humidity (%),36
21793,2022-01-27-21-45-17,Relative Humidity (%),20
21797,2022-01-27-21-46-17,Relative Humidity (%),36
21799,2022-01-27-21-47-17,Relative Humidity (%),20
21803,2022-01-27-21-48-18,Relative Humidity (%),37
21805,2022-01-27-21-49-23,Relative Humidity (%),19
21809,2022-01-27-21-50-24,Relative Humidity (%),37
21811,2022-01-27-21-51-29,Relative Humidity (%),19
21815,2022-01-27-21-52-30,Relative Humidity (%),37
21817,2022-01-27-21-53-30,Relative Humidity (%),19
21821,2022-01-27-21-54-30,Relative Humidity (%),37
21823,2022-01-27-21-55-36,Relative Humidity (%),19
21827,2022-01-27-21-56-36,Relative Humidity (%),37
21829,2022-01-27-21-57-37,Relative Humidity (%),19
21833,2022-01-27-21-58-42,Relative Humidity (%),36
21835,2022-01-27-21-59-48,Relative Humidity (%),19
21839,2022-01-27-22-00-48,Relative Humidity (%),37
21841,2022-01-27-22-01-48,Relative Humidity (%),19
21845,2022-01-27-22-02-59,Relative Humidity (%),37
21847,2022-01-27-22-04-00,Relative Humidity (%),19
21851,2022-01-27-22-05-00,Relative Humidity (%),37
21853,2022-01-27-22-06-00,Relative Humidity (%),19
21857,2022-01-27-22-07-01,Relative Humidity (%),37
21859,2022-01-27-22-08-06,Relative Humidity (%),19
21863,2022-01-27-22-09-12,Relative Humidity (%),36
21865,2022-01-27-22-10-12,Relative Humidity (%),19
21869,2022-01-27-22-11-12,Relative Humidity (%),37
21871,2022-01-27-22-12-18,Relative Humidity (%),19
21875,2022-01-27-22-13-29,Relative Humidity (%),37
21877,2022-01-27-22-14-29,Relative Humidity (%),19
21881,2022-01-27-22-15-30,Relative Humidity (%),37
21883,2022-01-27-22-16-35,Relative Humidity (%),19
21887,2022-01-27-22-17-35,Relative Humidity (%),37
21889,2022-01-27-22-18-46,Relative Humidity (%),19
21893,2022-01-27-22-19-47,Relative Humidity (%),38
21895,2022-01-27-22-20-47,Relative Humidity (%),19
21899,2022-01-27-22-21-53,Relative Humidity (%),37
21901,2022-01-27-22-22-53,Relative Humidity (%),19
21905,2022-01-27-22-23-53,Relative Humidity (%),37
21907,2022-01-27-22-24-59,Relative Humidity (%),19
21911,2022-01-27-22-25-59,Relative Humidity (%),37
21913,2022-01-27-22-27-05,Relative Humidity (%),19
21917,2022-01-27-22-28-16,Relative Humidity (%),37
21919,2022-01-27-22-29-16,Relative Humidity (%),19
21923,2022-01-27-22-30-22,Relative Humidity (%),37
21925,2022-01-27-22-31-22,Relative Humidity (%),19
21929,2022-01-27-22-32-22,Relative Humidity (%),36
21931,2022-01-27-22-33-28,Relative Humidity (%),19
21935,2022-01-27-22-34-28,Relative Humidity (%),37
21937,2022-01-27-22-35-29,Relative Humidity (%),19
21941,2022-01-27-22-36-29,Relative Humidity (%),36
21943,2022-01-27-22-37-50,Relative Humidity (%),19
21947,2022-01-27-22-38-51,Relative Humidity (%),37
21949,2022-01-27-22-39-51,Relative Humidity (%),19
21953,2022-01-27-22-40-57,Relative Humidity (%),37
21955,2022-01-27-22-41-57,Relative Humidity (%),19
21959,2022-01-27-22-43-08,Relative Humidity (%),38
21961,2022-01-27-22-44-13,Relative Humidity (%),19
21965,2022-01-27-22-45-14,Relative Humidity (%),38
21967,2022-01-27-22-46-14,Relative Humidity (%),19
21971,2022-01-27-22-47-14,Relative Humidity (%),37
21973,2022-01-27-22-48-15,Relative Humidity (%),19
21977,2022-01-27-22-49-15,Relative Humidity (%),37
21979,2022-01-27-22-50-21,Relative Humidity (%),19
21983,2022-01-27-22-51-21,Relative Humidity (%),38
21985,2022-01-27-22-52-27,Relative Humidity (%),19
21989,2022-01-27-22-53-27,Relative Humidity (%),38
21991,2022-01-27-22-54-32,Relative Humidity (%),19
21995,2022-01-27-22-55-33,Relative Humidity (%),38
21997,2022-01-27-22-56-33,Relative Humidity (%),19
22001,2022-01-27-22-57-33,Relative Humidity (%),37
22003,2022-01-27-22-58-34,Relative Humidity (%),19
22007,2022-01-27-22-59-39,Relative Humidity (%),37
22009,2022-01-27-23-00-45,Relative Humidity (%),19
22013,2022-01-27-23-01-45,Relative Humidity (%),38
22015,2022-01-27-23-02-46,Relative Humidity (%),19
22019,2022-01-27-23-03-51,Relative Humidity (%),37
22021,2022-01-27-23-04-52,Relative Humidity (%),19
22025,2022-01-27-23-06-02,Relative Humidity (%),39
22027,2022-01-27-23-07-03,Relative Humidity (%),19
22031,2022-01-27-23-08-03,Relative Humidity (%),37
22033,2022-01-27-23-09-03,Relative Humidity (%),19
22037,2022-01-27-23-10-09,Relative Humidity (%),38
22039,2022-01-27-23-11-15,Relative Humidity (%),19
22043,2022-01-27-23-12-15,Relative Humidity (%),39
22045,2022-01-27-23-13-31,Relative Humidity (%),19
22049,2022-01-27-23-14-31,Relative Humidity (%),38
22051,2022-01-27-23-15-32,Relative Humidity (%),19
22055,2022-01-27-23-16-32,Relative Humidity (%),37
22057,2022-01-27-23-17-43,Relative Humidity (%),19
22061,2022-01-27-23-18-49,Relative Humidity (%),37
22063,2022-01-27-23-19-49,Relative Humidity (%),19
22067,2022-01-27-23-20-49,Relative Humidity (%),37
22069,2022-01-27-23-21-50,Relative Humidity (%),19
22073,2022-01-27-23-22-50,Relative Humidity (%),37
22075,2022-01-27-23-23-50,Relative Humidity (%),19
22079,2022-01-27-23-24-51,Relative Humidity (%),38
22081,2022-01-27-23-25-51,Relative Humidity (%),19
22085,2022-01-27-23-26-51,Relative Humidity (%),37
22087,2022-01-27-23-28-02,Relative Humidity (%),19
22091,2022-01-27-23-29-08,Relative Humidity (%),38
22093,2022-01-27-23-30-08,Relative Humidity (%),19
22097,2022-01-27-23-31-19,Relative Humidity (%),39
22099,2022-01-27-23-32-19,Relative Humidity (%),19
22103,2022-01-27-23-33-25,Relative Humidity (%),37
22105,2022-01-27-23-34-25,Relative Humidity (%),19
22109,2022-01-27-23-35-26,Relative Humidity (%),38
22111,2022-01-27-23-36-26,Relative Humidity (%),19
22115,2022-01-27-23-37-26,Relative Humidity (%),38
22117,2022-01-27-23-38-27,Relative Humidity (%),19
22121,2022-01-27-23-39-27,Relative Humidity (%),38
22123,2022-01-27-23-40-38,Relative Humidity (%),19
22127,2022-01-27-23-41-38,Relative Humidity (%),39
22129,2022-01-27-23-42-49,Relative Humidity (%),19
22133,2022-01-27-23-43-49,Relative Humidity (%),39
22135,2022-01-27-23-44-50,Relative Humidity (%),19
22139,2022-01-27-23-46-16,Relative Humidity (%),39
22141,2022-01-27-23-47-27,Relative Humidity (%),19
22145,2022-01-27-23-48-27,Relative Humidity (%),39
22147,2022-01-27-23-49-28,Relative Humidity (%),19
22151,2022-01-27-23-50-28,Relative Humidity (%),37
22153,2022-01-27-23-51-34,Relative Humidity (%),19
22157,2022-01-27-23-52-34,Relative Humidity (%),39
22159,2022-01-27-23-53-34,Relative Humidity (%),19
22163,2022-01-27-23-54-40,Relative Humidity (%),38
